"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_il_6m","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","Group"
38504887,41298648,20775,20775,20775,"36 months",17.86,749.61,"D","D5","Security Supervisor","10+ years","MORTGAGE",85000,"Source Verified","Jan-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=38504887",NA,"debt_consolidation","Debt consolidation","080xx","NJ",19.34,0,"Jun-2007",0,NA,NA,18,0,28879,59.1,27,"f",15035.28,15035.28,8974.71,8974.71,5739.72,3234.99,0,0,0,"Jan-2016",749.61,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,46398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48900,NA,NA,NA,"A"
68565204,73454981,15000,15000,15000,"60 months",18.99,389.03,"E","E1","Delivery driver","3 years","OWN",1e+05,"Source Verified","Dec-2015","Issued","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=68565204",NA,"credit_card","Credit card refinancing","231xx","VA",12.01,0,"Dec-1994",1,38,NA,10,0,8417,54,17,"w",15000,15000,0,0,0,0,0,0,0,NA,0,"Jan-2016","Jan-2016",0,39,1,"INDIVIDUAL",NA,NA,NA,0,0,41744,3,3,3,3,2,33327,89.8,2,4,3236,79.2,15600,0,2,3,"A"
1211255,1452416,6000,6000,6000,"36 months",6.03,182.62,"A","A1",NA,"3 years","MORTGAGE",40000,"Verified","Apr-2012","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1211255","Borrower added on 04/14/12 > I'm getting a 2003 Chevy Suburban from a friend to use for my home inspection business.  The truck is worth about $10,000 and I'm getting it for $6,000 if I can pay him cash so I'm trying this.<br>","small_business","Buying a truck","366xx","AL",13.47,0,"Feb-1986",0,NA,NA,10,0,4007,27.4,10,"f",0,0,6573.48955164,6573.49,6000,573.49,0,0,0,"May-2015",186.41,NA,"Apr-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
63427670,67770471,20000,20000,19875,"60 months",16.99,496.95,"D","D3","furnace operator","< 1 year","MORTGAGE",80000,"Source Verified","Oct-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=63427670",NA,"debt_consolidation","Debt consolidation","553xx","MN",23.64,0,"May-2009",0,30,15,11,2,9970,54.5,13,"f",19569.41,19447.1,956.14,950.16,430.59,525.55,0,0,0,"Jan-2016",496.95,"Jan-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,98570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18300,NA,NA,NA,"A"
56472411,60154132,35000,35000,35000,"60 months",14.65,826.24,"C","C5","Director of Public Works","10+ years","RENT",102000,"Source Verified","Aug-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=56472411",NA,"debt_consolidation","Debt consolidation","079xx","NJ",29.17,0,"Apr-1979",0,NA,NA,18,0,20249,59,40,"w",32955.96,32955.96,4074.23,4074.23,2044.04,2030.19,0,0,0,"Jan-2016",826.24,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,123740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34300,NA,NA,NA,"A"
10548622,12430564,8000,8000,8000,"36 months",19.22,294.14,"D","D4","Lpn","< 1 year","RENT",31000,"Not Verified","Jan-2014","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=10548622",NA,"other","Other","080xx","NJ",21.6,0,"Aug-2001",0,76,NA,8,0,5514,90.4,16,"w",0,0,4595.37,4595.37,2177.28,1352.4,0,1065.69,191.8242,"Jan-2015",294.14,NA,"Jun-2015",0,76,1,"INDIVIDUAL",NA,NA,NA,0,0,43827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6100,NA,NA,NA,"A"
43957279,46974082,4800,4800,4800,"36 months",12.29,160.1,"C","C1","Armed guard","3 years","OWN",46000,"Not Verified","Apr-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=43957279",NA,"debt_consolidation","Debt consolidation","787xx","TX",31.49,0,"Apr-2007",0,NA,NA,9,0,7591,87.3,18,"w",3759.64,3759.64,1437.62,1437.62,1040.36,397.26,0,0,0,"Jan-2016",160.1,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,38667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8700,NA,NA,NA,"A"
59313014,63200820,7000,7000,7000,"36 months",13.99,239.21,"C","C4","cna","10+ years","OWN",55000,"Source Verified","Sep-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=59313014",NA,"home_improvement","Home improvement","958xx","CA",26.31,0,"Jan-2005",0,32,NA,5,0,2171,27.5,11,"f",6358.48,6358.48,943.24,943.24,641.52,301.72,0,0,0,"Jan-2016",239.21,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,45837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7900,NA,NA,NA,"A"
5768723,7200941,8875,8875,8875,"36 months",20.49,332.05,"E","E1","Emory Healthcare","8 years","RENT",26000,"Verified","Jun-2013","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5768723",NA,"debt_consolidation","debt","300xx","GA",33.88,0,"Apr-2001",2,NA,NA,12,0,12821,76.3,16,"f",1580.5,1580.5,10289.79,10289.79,7294.5,2995.29,0,0,0,"Jan-2016",332.05,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,27525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16800,NA,NA,NA,"A"
66210490,70935216,6000,6000,6000,"36 months",9.17,191.28,"B","B2","Welder","9 years","RENT",60000,"Source Verified","Dec-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=66210490",NA,"debt_consolidation","Debt consolidation","956xx","CA",4.44,0,"Mar-2003",3,NA,82,14,1,6102,41,32,"w",5854.57,5854.57,188.22,188.22,145.43,42.79,0,0,0,"Jan-2016",191.28,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,6102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14900,NA,NA,NA,"A"
25507112,27960066,10000,10000,10000,"36 months",12.99,336.9,"C","C1","Sr Customer Service Accounts Payable","1 year","RENT",50000,"Source Verified","Aug-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=25507112",NA,"debt_consolidation","Debt consolidation","023xx","MA",14.69,0,"Jan-1990",0,64,44,12,1,7609,63.4,45,"w",0,0,10927.55,10927.55,10000,927.55,0,0,0,"May-2015",8206.15,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,55017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12000,NA,NA,NA,"A"
55472659,59074413,14700,14700,14700,"60 months",18.55,377.7,"E","E2","Patient care Technician","6 years","OWN",35000,"Source Verified","Jul-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=55472659",NA,"debt_consolidation","Debt consolidation","481xx","MI",34.2,0,"Jan-2002",2,56,NA,16,0,5814,28.1,26,"w",13924.07,13924.07,1873.35,1873.35,775.93,1097.42,0,0,0,"Dec-2015",377.7,"Feb-2016","Jan-2016",0,77,1,"INDIVIDUAL",NA,NA,NA,0,1704,31474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20700,NA,NA,NA,"A"
61339767,65458519,24000,24000,24000,"36 months",7.89,750.86,"A","A5","Mental health consultant","< 1 year","MORTGAGE",84000,"Verified","Oct-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=61339767",NA,"debt_consolidation","Debt consolidation","283xx","NC",11.44,0,"May-2000",1,NA,NA,8,0,27999,41.3,17,"w",22209.1,22209.1,2242.06,2242.06,1790.9,451.16,0,0,0,"Jan-2016",750.86,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,28486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67800,NA,NA,NA,"A"
65684813,70317590,24000,24000,23900,"60 months",12.59,541.05,"C","C2","CTO","1 year","RENT",220000,"Verified","Nov-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=65684813",NA,"debt_consolidation","Debt consolidation","941xx","CA",21.47,1,"Mar-1984",0,12,NA,11,0,6509,32.2,21,"w",23710.75,23611.96,499.08,497,289.25,209.83,0,0,0,"Dec-2015",541.05,"Feb-2016","Jan-2016",0,12,1,"INDIVIDUAL",NA,NA,NA,0,1152,101083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200,NA,NA,NA,"A"
45544639,48662357,14000,14000,13900,"36 months",8.18,439.88,"B","B1","professional driver","2 years","MORTGAGE",45000,"Not Verified","Apr-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=45544639",NA,"credit_card","Credit card refinancing","290xx","SC",32.04,0,"Apr-1967",1,30,NA,33,0,21863,39.3,56,"f",11177.79,11097.94,3554.03,3528.64,2822.21,731.82,0,0,0,"Dec-2015",439.88,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,3513,166073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55700,NA,NA,NA,"A"
43710238,46726975,16150,16150,16150,"36 months",9.17,514.85,"B","B2","Director of Career Services","5 years","OWN",40000,"Source Verified","Apr-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=43710238",NA,"debt_consolidation","Debt consolidation","185xx","PA",31.41,0,"Jul-1993",0,40,NA,6,0,7913,74,16,"w",12517.44,12517.44,4625.42,4625.42,3632.56,992.86,0,0,0,"Jan-2016",514.85,"Feb-2016","Jan-2016",0,40,1,"INDIVIDUAL",NA,NA,NA,0,0,52905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10700,NA,NA,NA,"A"
46833245,49981002,27200,27200,27200,"36 months",19.52,1004.21,"E","E3","team lead","10+ years","OWN",65000,"Verified","May-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=46833245",NA,"debt_consolidation","Debt consolidation","283xx","NC",35.88,1,"Jul-2003",0,5,NA,6,0,1646,61,16,"w",22441.59,22441.59,8004.18,8004.18,4758.41,3245.77,0,0,0,"Jan-2016",1004.21,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,61514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2700,NA,NA,NA,"A"
13028661,15060835,17500,17500,17500,"60 months",19.99,463.55,"E","E1","Security","2 years","MORTGAGE",40000,"Source Verified","Mar-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=13028661",NA,"credit_card","Credit card refinancing","891xx","NV",19.86,0,"Oct-1999",1,NA,NA,11,0,15922,70.1,23,"w",13217.05,13217.05,9734.55,9734.55,4282.95,5451.6,0,0,0,"Dec-2015",463.55,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,144183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22700,NA,NA,NA,"A"
13167268,15199453,15000,15000,15000,"60 months",14.64,354.03,"C","C3","Teacher","7 years","MORTGAGE",52000,"Not Verified","Mar-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=13167268",NA,"debt_consolidation","Debt consolidation","923xx","CA",16.64,0,"Jul-2003",0,68,109,27,1,8906,67.5,43,"w",0,0,18172.87,18172.87,15000,3172.87,0,0,0,"Oct-2015",11800.33,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,304082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13200,NA,NA,NA,"A"
3064642,3736812,23325,23325,23275,"60 months",16.29,570.82,"C","C4","BCN Technical Services, Inc","10+ years","MORTGAGE",52000,"Verified","Jan-2013","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3064642",NA,"debt_consolidation","Consolidation","490xx","MI",18.18,0,"Jul-1994",1,32,NA,11,0,18956,81.4,22,"f",0,0,29181.5279449,29118.99,23325,5856.53,0,0,0,"Oct-2014",17768.9,NA,"Oct-2014",0,32,1,"INDIVIDUAL",NA,NA,NA,0,0,312801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23300,NA,NA,NA,"A"
62072249,66264965,30000,30000,30000,"60 months",13.33,687.68,"C","C3","Special Investigator","3 years","MORTGAGE",70000,"Verified","Oct-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=62072249",NA,"debt_consolidation","Debt consolidation","278xx","NC",25.8,0,"Jul-1991",0,70,NA,12,0,14429,76,32,"f",28924.85,28924.85,2018.61,2018.61,1075.15,943.46,0,0,0,"Jan-2016",687.68,"Feb-2016","Jan-2016",0,66,1,"INDIVIDUAL",NA,NA,NA,0,0,294995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19000,NA,NA,NA,"A"
27631726,30134862,16000,16000,15950,"60 months",14.49,376.37,"C","C4","Consultant","3 years","MORTGAGE",68000,"Not Verified","Sep-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=27631726",NA,"debt_consolidation","Debt consolidation","769xx","TX",18.95,1,"Oct-2001",0,18,NA,11,0,12061,84.9,17,"f",12788.31,12748.34,6021.92,6003.1,3211.69,2810.23,0,0,0,"Jan-2016",376.37,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,189159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14200,NA,NA,NA,"A"
65825964,70458776,3000,3000,3000,"36 months",7.89,93.86,"A","A5","IT Tech","10+ years","MORTGAGE",141000,"Source Verified","Nov-2015","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=65825964",NA,"home_improvement","Home improvement","871xx","NM",29.19,0,"Jul-1989",0,NA,NA,21,0,34909,62,52,"w",0,0,3032.47,3032.47,3000,32.47,0,0,0,"Dec-2015",3035.76,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,328910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56300,NA,NA,NA,"A"
15540990,17633408,9000,9000,9000,"36 months",16.59,319.05,"D","D1","manager","10+ years","MORTGAGE",98000,"Not Verified","May-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=15540990",NA,"debt_consolidation","Debt consolidation","656xx","MO",32.53,1,"Sep-1995",1,11,NA,20,0,37864,78.6,38,"w",4551.26,4551.26,6381,6381,4448.74,1932.26,0,0,0,"Jan-2016",319.05,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,247454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48200,NA,NA,NA,"A"
64320858,68790597,7225,7225,7225,"36 months",12.59,242.02,"C","C2","Firefighter","2 years","RENT",60000,"Verified","Nov-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=64320858",NA,"debt_consolidation","Debt consolidation","010xx","MA",17.84,1,"Jan-2002",0,4,NA,6,0,571,17.3,10,"f",6890.82,6890.82,473.93,473.93,334.18,139.75,0,0,0,"Jan-2016",242.02,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,31051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3300,NA,NA,NA,"A"
8605358,10357465,35000,35000,35000,"60 months",20.2,931.19,"D","D5","Sr. Director, Marketing Operations","7 years","MORTGAGE",3e+05,"Verified","Nov-2013","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=8605358",NA,"debt_consolidation","Debt consolidation","754xx","TX",3.45,0,"Mar-1995",0,43,NA,6,0,28323,83.5,13,"f",23958.3,23958.3,24210.01,24210.01,11041.7,13168.31,0,0,0,"Jan-2016",931.19,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,341140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33900,NA,NA,NA,"A"
17795606,19928067,15600,15600,15600,"36 months",7.69,486.62,"A","A4","Chief Financial Officer","6 years","MORTGAGE",130000,"Not Verified","Jun-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=17795606",NA,"credit_card","Credit card refinancing","800xx","CO",11.19,0,"Aug-1994",2,26,NA,10,0,5691,39,27,"w",0,0,16757.14,16757.14,15600,1157.14,0,0,0,"Jul-2015",10917.7,NA,"Jan-2016",0,33,1,"INDIVIDUAL",NA,NA,NA,0,0,178859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14600,NA,NA,NA,"A"
9894584,11746735,20000,20000,20000,"36 months",7.9,625.81,"A","A4","SENIOR ACCOUNTANT","10+ years","MORTGAGE",70000,"Verified","Dec-2013","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=9894584","Borrower added on 12/13/13 > LOAN CONSOLIDATION<br>","credit_card","LOAN CONSOLIDATION","940xx","CA",17.64,0,"Jul-1999",0,NA,NA,13,0,21584,52.6,37,"w",7197.82,7197.82,15019.44,15019.44,12802.18,2217.26,0,0,0,"Dec-2015",625.81,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,332906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41000,NA,NA,NA,"A"
543619,701329,8000,8000,8000,"36 months",7.51,248.89,"A","A4","Heron Systems, Inc.","2 years","RENT",77000,"Not Verified","Jul-2010","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=543619",NA,"credit_card","Credit card refinance","206xx","MD",11.35,0,"Nov-2000",0,NA,NA,10,0,12788,42.8,14,"f",0,0,8956.09,8956.09,8000,956.09,0,0,0,"Jul-2013",282.52,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
2380700,2843327,10000,10000,10000,"36 months",16.29,353.01,"C","C4","AndersonBrecon","1 year","MORTGAGE",57000,"Not Verified","Dec-2012","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=2380700",NA,"credit_card","Credit Cards","610xx","IL",22.15,0,"Sep-2004",2,67,NA,18,0,5646,56.5,27,"f",0,0,10268.27,10268.27,10000,268.27,0,0,0,"Feb-2013",9918.06,NA,"Jan-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,143,208525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,NA,NA,NA,"A"
20959552,23242392,5000,5000,5000,"36 months",18.24,181.37,"D","D5","Technician","< 1 year","RENT",40000,"Not Verified","Jul-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=20959552",NA,"debt_consolidation","Debt consolidation","283xx","NC",25.5,0,"Sep-2010",2,NA,NA,7,0,5527,49.3,7,"f",0,0,5674.35,5674.35,5000,674.35,0,0,0,"May-2015",3042.02,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,59898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11200,NA,NA,NA,"A"
57743104,61495842,16000,16000,16000,"60 months",10.99,347.8,"B","B4","Rural Carrier","< 1 year","RENT",42300,"Source Verified","Aug-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=57743104",NA,"debt_consolidation","Debt consolidation","086xx","NJ",34.27,0,"Jul-2001",1,NA,NA,19,0,18057,65.2,28,"f",14975.06,14975.06,1719.46,1719.46,1024.94,694.52,0,0,0,"Jan-2016",347.8,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,30211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27700,NA,NA,NA,"A"
63917130,68347842,5200,5200,5200,"36 months",7.26,161.18,"A","A4","High School Math","10+ years","RENT",92000,"Verified","Nov-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=63917130",NA,"credit_card","Credit card refinancing","076xx","NJ",10.54,0,"Sep-1988",0,24,NA,21,0,14305,42.2,30,"f",4939.78,4939.78,320.26,320.26,260.22,60.04,0,0,0,"Jan-2016",161.18,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,24470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33900,NA,NA,NA,"A"
38480348,41274304,21000,21000,21000,"36 months",16.49,743.39,"D","D3","Senior Support Technical Engineer","10+ years","RENT",115972,"Verified","Jan-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=38480348",NA,"debt_consolidation","Debt consolidation","606xx","IL",13.63,0,"Sep-1996",1,NA,75,15,1,9494,70.9,33,"w",15638.72,15638.72,8158.05,8158.05,5361.28,2796.77,0,0,0,"Dec-2015",743.39,"Jan-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,74652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13400,NA,NA,NA,"A"
61393540,65512406,25000,25000,25000,"36 months",11.53,824.76,"B","B5",NA,"n/a","OWN",65000,"Verified","Oct-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=61393540",NA,"credit_card","Credit card refinancing","875xx","NM",24.07,0,"Nov-2005",0,32,NA,9,0,9652,44.5,12,"w",23229.44,23229.44,2458.27,2458.27,1770.56,687.71,0,0,0,"Jan-2016",824.76,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,32539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21700,NA,NA,NA,"A"
19916851,22139607,18000,18000,18000,"60 months",17.57,452.89,"D","D4","Network Specialist","3 years","MORTGAGE",42000,"Source Verified","Jun-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=19916851",NA,"major_purchase","Major purchase","296xx","SC",11.57,1,"Jun-2001",0,17,NA,9,0,8529,48.2,20,"f",14132.71,14132.71,8152.02,8152.02,3867.29,4284.73,0,0,0,"Jan-2016",452.89,"Jan-2016","Jan-2016",1,17,1,"INDIVIDUAL",NA,NA,NA,0,0,64194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17700,NA,NA,NA,"A"
12528162,14540290,3550,3550,3550,"36 months",13.65,120.73,"C","C1","Hairstylist","< 1 year","OWN",21000,"Not Verified","Mar-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=12528162","Borrower added on 03/03/14 > I am using this money to consolidate my credit cards.  Having this loan will make it easier for me to make just one payment to a company rather than having to figure out what I owe various companies every month.<br>","debt_consolidation","Debt consolidation","334xx","FL",21.94,2,"May-1999",0,6,NA,11,0,3614,18,39,"f",0,0,4108.72,4108.72,3550,558.72,0,0,0,"Aug-2015",2177.04,NA,"Aug-2015",0,41,1,"INDIVIDUAL",NA,NA,NA,0,0,26913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20650,NA,NA,NA,"A"
7264617,8906765,5600,5600,5600,"36 months",15.61,195.81,"C","C3",NA,"4 years","OWN",52000,"Verified","Sep-2013","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=7264617",NA,"credit_card","New Start to Debt Freedom","902xx","CA",2.26,0,"Jan-2004",0,NA,117,3,1,3807,62.4,4,"f",0,0,6667.26675058,6667.27,5600,1067.27,0,0,0,"Mar-2015",3339.55,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,3807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6100,NA,NA,NA,"A"
61480809,65599586,10000,10000,10000,"60 months",13.99,232.64,"C","C4","Branch Manager","1 year","RENT",144000,"Not Verified","Oct-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=61480809",NA,"debt_consolidation","Debt consolidation","852xx","AZ",19.92,0,"Aug-2005",1,NA,53,17,1,14331,39.3,31,"w",9647.76,9647.76,690.15,690.15,352.24,337.91,0,0,0,"Jan-2016",232.64,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,92384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36500,NA,NA,NA,"A"
36411752,39133186,12000,12000,12000,"60 months",10.49,257.87,"B","B3","System Support Specialist","5 years","MORTGAGE",50000,"Not Verified","Dec-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=36411752",NA,"debt_consolidation","Debt consolidation","852xx","AZ",14.16,0,"Dec-2000",0,31,NA,8,0,3784,42,27,"w",0,0,13262.2,13262.2,12000,1262.2,0,0,0,"Jan-2016",10181.75,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,231886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,NA,NA,NA,"A"
20139228,22401867,12000,12000,12000,"60 months",14.99,285.42,"C","C5","Vice President of Sales","7 years","MORTGAGE",101000,"Source Verified","Jul-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=20139228",NA,"debt_consolidation","Debt consolidation","640xx","MO",11.22,0,"Dec-1990",5,74,60,7,4,8607,73.6,29,"f",9283.54,9283.54,5137.56,5137.56,2716.46,2421.1,0,0,0,"Jan-2016",285.42,"Feb-2016","Jan-2016",0,77,1,"INDIVIDUAL",NA,NA,NA,0,496,31374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11700,NA,NA,NA,"A"
21290880,23593725,15000,15000,14975,"36 months",11.67,495.86,"B","B4","Assistant Vice President","10+ years","RENT",130000,"Not Verified","Jul-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=21290880",NA,"credit_card","Credit card refinancing","948xx","CA",6.83,0,"Dec-2006",1,36,NA,12,0,18280,57.8,18,"f",0,0,15835.94,15809.55,15000,835.94,0,0,0,"Apr-2015",869.06,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,20965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31600,NA,NA,NA,"A"
